Posting time 	Number of images	Description under the image	Year	Make and Model 	Condition 	Cylinders 	Drive 	Fuel 	Odometer 	Paint color	Size	Title Status 	Transmission	VIN	url
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-f150-screw-lariat/6481195020.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-dodge-ram-1500-big-horn/6481193324.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ford-f150-supercrew-4x4/6481192104.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-ram-1500-quad-cab-4x4/6481191343.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2001-ford-mustang-gt/6481178372.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2011-chevrolet-2500hd-lt/6464461994.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/this-white-2008-infiniti-g35/6481043877.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1964-ford/6481135217.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-ford-f150-supercrew/6481140401.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-chevy-tahoe-ltz/6450908728.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2013-dodge-avenger/6481117513.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1993-f150/6481115092.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2011-kia-optima/6448031139.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-ford-five-hundred-sel/6481103696.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-armada-sv/6476876435.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2004-chevrolet-silverado-2-wd/6481091233.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/04-chevy-monte-carlo-ss/6481085320.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2000-dodge-grand-caravan-se/6481090156.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2004-pontiac-grand-prix-gt/6481089140.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1985-f150/6481083330.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1987-chevy-custom-deluxe-4x4/6481077430.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-cadillac-escalade-ext/6470725561.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2002-toyota-tacoma-prerunner/6481063049.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/08-toyota-tundra-sr5-4wd-by/6453694774.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/four-speed-automatic-honda/6480879559.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/98-toyota-tacoma/6481043088.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2016-ford-platinum/6472935439.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2002-ford-explorer-xlt/6453012713.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-toyota-camry/6481035081.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2013-kia-forte-ex/6481020812.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-jeep-grand-cherokee/6476591827.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2013-dodge-avenger/6454887673.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2011-jeep-grand-cherokee/6454879784.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-chevrolet-silverado/6481005700.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1996-z71/6480972220.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1997-jeep-cherokee/6476466459.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-chevrolet-silverado-crew/6480966967.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ram-1500-tradesman/6480967262.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/09-lexus-es350/6480950094.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-lincoln-mkz-leather-nav/6480953563.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2011-gmc-yukon-slt/6480945912.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-bmw-530i/6480880154.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-chevy-hhr-lt/6459322470.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-chevy-hhr-lt/6459322470.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/pontiac-booneville-sle-with/6474485501.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-chevy-chevrolet-camaro/6480842660.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-land-rover-range-rover/6480832446.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-nissan-rogue-sv-2-5l-awd/6480830560.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/trade-for-truck/6480823688.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2015-ram-laramie-4wd/6471461047.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-buick-encore-turbo-1-4l/6480818294.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-gmc-yukon-xl-suv-3rd-row/6480809939.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-gmc-acadia-denali-v6-3/6480805361.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-ford-fiesta-se/6480797869.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ram-2500-laramie-crew/6480801306.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2000-silverado-extended-cab/6469654843.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-ford-f250-xlt-regular/6480792727.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-jeep-compass-sport-2-0l/6480789978.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2004-z71-silverado-4x4/6480783163.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-buick-verano-convenience/6480783840.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-jeep-grand-cherokee/6480763089.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-dodge-charger-sxt-v6-3/6480765460.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2001-ford-escape/6474423948.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-f250-xl-supercab/6480761390.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-dodge-ram-2500-crew-cab/6480753732.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1984-chevroletx4-short-bed/6480752485.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/sale-or-trade-2013-ford-150/6480748012.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-nissan-sentra-18l-carfax/6480752865.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-tahoe-leather-keyless/6480743945.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-pontiac-gran-prix/6476891850.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-chevrolet-tahoe-lt-4x4/6480730053.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/ford-rangerdr-2wd-sb-red-with/6480721371.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/ford-rangerdr-2wd-sb-red-with/6480721371.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/power-stroke-73/6469505862.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-bmw-x5-drive-35i-3rd-row/6480697506.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-bmw-x5-drive-35i-leather/6480686110.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-toyota-avalon-limited/6480669248.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-acura-tlx-leather-nav/6480674301.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1983-chevy-dually/6468592381.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1977-chevy-wrecker/6468571129.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1997-jeep-grand-cherokee-4x4/6460247783.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1990-ford-f150/6466437575.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-mazda-3/6460248243.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ram-3500-st-crew-4x4/6480663828.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-ford-f250-xl-crew-diesel/6480653245.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1948-chevrolet-1-ton-chassis/6472635334.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-pontiac-grand-prix/6480628321.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1999-chevy-z71/6480580311.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-gmc-sierra-2500hd-gray/6480578717.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-chevrolet-silverado/6480574781.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-ford-250-fx4-twin-turbo/6480539849.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-ford-250-fx4-twin-turbo/6480539849.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-ford-250-super-duty/6480570723.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-chevrolet-silverado-crew/6480566303.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-silverado/6480566313.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-ford-150-fx4-crew/6480562037.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-jeep-wrangler-unlimited/6480555203.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-jeep-wrangler-unlimited/6480555203.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-ford-250-super-duty/6480557100.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ram-3500-white-great/6480553384.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ford-350-super-duty/6480549461.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-gmc-sierra-2500hd-white/6480545603.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-gmc-sierra-2500hd-white/6480545603.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-ford-transit-wagon-white/6480541946.html
